TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.007703,1.0,4.763867,0.7561642,2.0,6.5245695,7.531183,3.52348,7.5312963,8.350125
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.356906,1.0,9.067731,0.7108256,6.0,10.875126,11.88349,3.5265837,11.883582,12.703753
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.705382,2.0,13.5213585,0.8159765,1.0,15.223598,16.22661,3.5212288,16.226706,25.114
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.117542,--,--,--,--,--,--,--,--,--
5,5,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
6,6,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
7,7,3,1,3,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
8,8,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
9,9,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
10,10,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
11,11,2,1,2,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.006018,0.0,999.0,999.0,999.0,6.509607,7.5262885,3.5202706,7.5264115,8.344116
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.349078,1.0,9.8124275,1.4633487,7.0,10.866081,11.872943,3.5238638,11.873036,12.680779
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.682127,1.0,13.665373,0.983246,7.0,15.199512,16.20307,3.5209432,16.203163,25.09136
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.095491,1.0,25.85896,0.7634692,6.0,27.612894,28.616777,3.521286,28.616873,29.428198
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.433775,2.0,30.412495,0.9787204,3.0,31.950584,32.95382,3.5200431,32.953934,35.383224
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.386433,2.0,35.900517,0.5140836,4.0,37.90304,38.90647,3.5200388,38.90658,39.720142
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.72336,2.0,40.48759,0.7642329,6.0,42.239944,43.24475,3.5213926,43.244843,44.05708
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.060112,1.0,45.54188,1.4817691,1.0,46.577957,47.581375,3.5212605,47.581474,48.393795
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.400375,1.0,49.695274,1.2948974,6.0,50.918083,51.922276,3.5218987,51.92238,52.73071
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.73334,2.0,53.364895,0.6315557,8.0,55.250916,56.257942,3.524601,56.258038,57.067657
11,11,2,1,2,4.037500e+00,2.422500e+00,1.0,10.0,57.073788,--,--,--,--,--,--,--,--,--
12,12,4,2,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.009532,0.0,999.0,999.0,999.0,6.5118155,7.5290003,3.5194683,7.5291357,8.345945
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.352697,0.0,999.0,999.0,999.0,10.864818,11.881587,3.52889,11.881698,12.699513
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.701003,2.0,13.650494,0.9494911,3.0,15.217966,16.225924,3.5249214,16.226051,25.109623
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.11462,0.0,999.0,999.0,999.0,27.628723,28.644608,3.529987,28.644712,29.463167
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.470812,0.0,999.0,999.0,999.0,31.982632,32.9985,3.527689,32.998608,35.434696
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.437378,1.0,36.986443,1.5490663,6.0,37.9537,38.959053,3.521674,38.959156,39.77174
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.775085,0.0,999.0,999.0,999.0,42.29083,43.307487,3.5324025,43.307594,44.12539
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.12886,2.0,45.827076,1.6982131,7.0,46.645744,47.652542,3.5236804,47.65264,48.46229
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.46535,1.0,50.71461,2.2492626,7.0,50.981762,51.98611,3.5207617,51.98622,52.799187
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.802055,2.0,53.800472,0.9984157,8.0,55.318645,56.32454,3.5224836,56.32464,57.136227
11,11,2,1,2,4.037500e+00,2.422500e+00,1.0,10.0,57.140564,2.0,58.287575,1.1470091,5.0,59.65763,60.66653,3.5259633,60.666634,64.70914
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,64.712074,--,--,--,--,--,--,--,--,--
13,13,6,2,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
14,14,5,2,2,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
15,15,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
﻿TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,6,2,3,8.075000e-01,1.615000e+00,1.0,0.0,4.0088687,0.0,999.0,999.0,999.0,6.5106983,7.5276294,3.5187607,7.52775,8.345326
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,8.350992,2.0,9.863322,1.5123298,3.0,10.868624,11.873437,3.522445,11.87355,12.6822195
3,3,7,3,1,8.882500e+00,1.615000e+00,1.0,2.0,12.6837,1.0,13.366441,0.6827419,9.0,15.201348,16.205801,3.5221026,16.205908,25.092499
4,4,4,2,1,8.075000e-01,1.615000e+00,1.0,3.0,25.096603,2.0,25.726477,0.6298727,2.0,27.61401,28.617672,3.521067,28.61778,29.429455
5,5,1,1,1,2.422500e+00,8.075000e-01,1.0,4.0,29.435179,1.0,31.114212,1.6790326,7.0,31.95279,32.955708,3.5205283,32.955807,35.38416
6,6,4,2,1,8.075000e-01,1.615000e+00,1.0,5.0,35.386715,2.0,36.26879,0.8820775,1.0,37.903572,38.90654,3.5198233,38.906647,39.721104
7,7,3,1,3,8.075000e-01,1.615000e+00,1.0,6.0,39.7272,1.0,40.622105,0.8949051,3.0,42.244778,43.249016,3.5218163,43.249126,44.05794
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,44.06164,1.0,45.042362,0.9807238,4.0,46.579422,47.582397,3.520756,47.582504,48.394875
9,9,1,1,1,8.075000e-01,8.075000e-01,1.0,8.0,48.398502,2.0,49.262554,0.8640536,3.0,50.915657,51.919983,3.5214827,51.9201,52.73202
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,52.73458,1.0,53.466167,0.7315861,4.0,55.251965,56.255833,3.5212502,56.25594,57.068874
11,11,2,1,2,4.037500e+00,2.422500e+00,1.0,10.0,57.072716,1.0,57.736385,0.6636726,5.0,59.590775,60.598347,3.5256324,60.598442,64.641785
12,12,4,2,1,8.075000e-01,1.615000e+00,1.0,11.0,64.64425,2.0,65.292595,0.6483414,2.0,67.161476,68.16438,3.520131,68.16449,68.97861
13,13,6,2,3,8.075000e-01,2.422500e+00,1.0,12.0,68.9801,1.0,69.77935,0.7992467,1.0,71.497246,72.50131,3.52121,72.50143,73.31546
14,14,5,2,2,8.075000e-01,8.075000e-01,1.0,13.0,73.31684,1.0,74.04966,0.7328154,5.0,75.83464,76.83816,3.5213127,76.83825,77.65234
15,15,7,3,1,4.037500e+00,1.615000e+00,1.0,14.0,77.65495,--,--,--,--,--,--,--,--,--
16,16,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
17,17,5,2,2,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
18,18,1,1,1,4.037500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
19,19,8,3,2,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
20,20,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
21,21,7,3,1,7.267500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
22,22,6,2,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
23,23,1,1,1,5.652500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
24,24,9,3,3,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
25,25,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
26,26,7,3,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
27,27,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
28,28,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
29,29,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
30,30,4,2,1,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
31,31,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
32,32,3,1,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
33,33,3,1,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
34,34,9,3,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
35,35,1,1,1,4.037500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
36,36,4,2,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
37,37,3,1,3,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
38,38,7,3,1,4.037500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
39,39,7,3,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
40,40,9,3,3,7.267500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
41,41,1,1,1,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
42,42,2,1,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
43,43,6,2,3,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
44,44,4,2,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
45,45,3,1,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
46,46,3,1,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
47,47,8,3,2,2.422500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
48,48,1,1,1,8.075000e-01,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
49,49,4,2,1,5.652500e+00,1.615000e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
50,50,6,2,3,2.422500e+00,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
51,51,7,3,1,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
52,52,9,3,3,2.422500e+00,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
53,53,1,1,1,8.075000e-01,8.075000e-01,0.0,--,--,--,--,--,--,--,--,--,--,--
54,54,9,3,3,8.075000e-01,2.422500e+00,0.0,--,--,--,--,--,--,--,--,--,--,--
